SK_ID_CURR,Contrat,Genre,Voiture,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,OCCUPATION_TYPE,REGION_RATING_CLIENT_W_CITY,REG_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,Age,Duree,Anciennete,count,max,ANCxCRED,ANC_par_CRED,Anc_Age,TARGET
337044,0.0,0.0,0.0,328405.5,3.0,4.0,1.0,0.025164,-6193.0,-3224.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,1.0,-1377.0,53.99452054794521,19.43515312916112,0.0,2.0,-155.0,0.0,0.0,0.0,0.0
246876,0.0,0.0,0.0,299772.0,1.0,1.0,1.0,0.009175,-1365.0,-4549.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,39.07123287671233,20.37809727745488,0.1917808219178082,1.0,-143.0,57490.520547945205,6.397556206643989e-07,0.0049084916906247805,0.0
361146,0.0,0.0,0.0,1223010.0,7.0,4.0,1.0,0.019101,-7039.0,-4859.0,1.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,-1936.0,43.36164383561644,25.14851485148515,4.454794520547945,4.0,-64.0,5448258.2465753425,3.6424841338565873e-06,0.10273583117457508,0.0
304402,1.0,0.0,0.0,202500.0,7.0,2.0,1.0,0.018634,-6669.0,-893.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,-1659.0,47.556164383561644,20.0,5.96986301369863,1.0,-181.0,1208897.2602739725,2.948080500591916e-05,0.12553289549487268,0.0
343697,0.0,1.0,1.0,595453.5,1.0,1.0,2.0,0.072508,-2809.0,-2893.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,-2207.0,29.46301369863014,19.502284450994843,1.9013698630136986,0.0,0.0,1132177.3397260273,3.1931458342485157e-06,0.06453412683652594,0.0
445506,0.0,0.0,0.0,143910.0,7.0,2.0,1.0,0.025164,-84.0,-3651.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,53.0,0.0,-1167.0,31.438356164383563,10.110654441985456,5.663013698630137,1.0,-408.0,814964.301369863,3.9351078442291274e-05,0.18013071895424837,0.0
263998,0.0,1.0,1.0,675000.0,4.0,4.0,1.0,0.018634,-914.0,-5044.0,1.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,-1054.0,41.868493150684934,27.218290691344585,4.005479452054795,0.0,0.0,2703698.6301369863,5.93404363267377e-06,0.09566810626881299,0.0
418183,0.0,0.0,0.0,339241.5,7.0,4.0,1.0,0.031329,-5596.0,-3887.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-2039.0,56.48219178082192,27.55372807017544,6.49041095890411,0.0,0.0,2201816.7493150686,1.9132125517969085e-05,0.11491074893286767,0.0
323536,0.0,0.0,0.0,314100.0,1.0,2.0,1.0,0.025164,-4069.0,-145.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,-1580.0,28.95068493150685,16.435130680480338,4.0,3.0,-27.0,1256400.0,1.2734797835084367e-05,0.13816598845462288,0.0
111020,0.0,1.0,0.0,675000.0,1.0,4.0,2.0,0.011703,-9920.0,-1015.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,-712.0,47.912328767123284,27.075812274368232,5.013698630136986,5.0,-241.0,3384246.5753424657,7.427701674277016e-06,0.10464318389752973,0.0
224059,0.0,0.0,1.0,1575000.0,4.0,4.0,1.0,0.010006,-4882.0,-3446.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,-2864.0,42.608219178082194,37.78881451090477,5.997260273972603,2.0,-2372.0,9445684.93150685,3.807784300934986e-06,0.14075360082304525,1.0
436240,0.0,1.0,0.0,314055.0,3.0,4.0,1.0,0.031329,-658.0,-2186.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1568.0,51.1013698630137,23.372404554588076,0.0,2.0,-126.0,0.0,0.0,0.0,0.0
258473,0.0,0.0,0.0,450000.0,1.0,4.0,1.0,0.0228,-74.0,-226.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,51.0,0.0,-296.0,29.693150684931506,14.718869590815425,2.0493150684931507,1.0,-566.0,922191.7808219178,4.554033485540335e-06,0.06901642369440857,0.0
152981,0.0,0.0,0.0,231813.0,3.0,4.0,1.0,0.00712,-342.0,-4057.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,58.07123287671233,20.548065416832866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448479,0.0,1.0,1.0,598486.5,1.0,4.0,5.0,0.00712,-3790.0,-2951.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,55.0,0.0,-873.0,30.197260273972603,23.664946619217083,4.252054794520548,0.0,0.0,2544797.391780822,7.104679545019893e-06,0.14080929050988933,0.0
298739,0.0,0.0,1.0,604152.0,3.0,4.0,1.0,0.010006,-255.0,-4099.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,64.81643835616438,25.417644831503218,0.0,3.0,-220.0,0.0,0.0,0.0,0.0
208369,0.0,1.0,0.0,521280.0,7.0,1.0,1.0,0.025164,-4168.0,-2978.0,1.0,0.0,0.0,8.0,2.0,1.0,0.0,1.0,1.0,22.0,0.0,-398.0,29.635616438356163,19.008861174926157,0.6547945205479452,0.0,0.0,341331.2876712329,1.2561282238872491e-06,0.02209485069797541,1.0
129951,0.0,0.0,0.0,271066.5,3.0,4.0,1.0,0.025164,-10291.0,-4558.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-294.0,58.3013698630137,17.758549528301888,0.0,1.0,-289.0,0.0,0.0,0.0,0.0
144457,1.0,1.0,1.0,270000.0,1.0,4.0,1.0,0.025164,-5157.0,-1236.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,-150.0,23.504109589041096,20.0,3.9068493150684933,3.0,-561.0,1054849.3150684931,1.4469812278031456e-05,0.16621983914209115,0.0
144220,0.0,0.0,1.0,1546020.0,3.0,4.0,1.0,0.022625,-6272.0,-4262.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-322.0,56.73150684931507,36.36710066687837,0.0,1.0,-69.0,0.0,0.0,0.0,0.0
278182,0.0,1.0,1.0,1125000.0,7.0,4.0,1.0,0.026392,-3606.0,-4718.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,-1417.0,43.583561643835615,23.53827323227568,14.241095890410959,1.0,-855.0,16021232.876712328,1.2658751902587518e-05,0.32675383454865475,0.0
197712,0.0,1.0,1.0,254700.0,7.0,4.0,1.0,0.016612,-3664.0,-4350.0,1.0,1.0,1.0,8.0,2.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,43.24383561643835,14.851744948832328,0.873972602739726,1.0,-59.0,222600.8219178082,3.431380458342073e-06,0.020210339584389257,0.0
179864,0.0,0.0,0.0,630000.0,3.0,4.0,1.0,0.0145199999999999,-12890.0,-4465.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,1.0,-1625.0,57.57808219178082,33.96409509946628,0.0,2.0,-189.0,0.0,0.0,0.0,0.0
103127,0.0,0.0,0.0,479700.0,7.0,4.0,1.0,0.002042,-20981.0,-4504.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,39.0,0.0,-1123.0,57.48219178082192,9.733382030679328,31.926027397260274,2.0,-730.0,15314915.342465753,6.655415342351527e-05,0.5554072732472236,0.0
317430,0.0,0.0,0.0,283500.0,7.0,4.0,1.0,0.015221,-3940.0,-4060.0,1.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-635.0,43.33424657534247,18.28206616366802,6.594520547945206,1.0,-254.0,1869546.575342466,2.326109540721413e-05,0.15217803629006765,0.0
166157,0.0,1.0,1.0,271066.5,7.0,4.0,1.0,0.01885,-1450.0,-2294.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-833.0,28.295890410958904,12.580827067669173,1.6,0.0,0.0,433706.4,5.902610614000624e-06,0.056545313710302095,0.0
430281,0.0,1.0,0.0,360000.0,3.0,4.0,1.0,0.026392,-6447.0,-4052.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1135.0,65.18904109589042,13.311148086522463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441268,0.0,0.0,1.0,948582.0,7.0,4.0,1.0,0.04622,-5680.0,-4144.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,35.0,0.0,-1015.0,38.35890410958904,34.04328165374677,1.1917808219178083,1.0,-15.0,1130501.8356164384,1.256381442951488e-06,0.031069209342189846,0.0
103616,0.0,0.0,0.0,1212426.0,7.0,1.0,1.0,0.006852,-861.0,-2382.0,1.0,0.0,0.0,14.0,3.0,0.0,1.0,1.0,0.0,42.0,0.0,-463.0,56.93698630136986,34.2000507743082,5.67945205479452,8.0,-112.0,6885915.3369863015,4.684370060353804e-06,0.09974978346646136,0.0
164558,0.0,1.0,1.0,544491.0,3.0,4.0,1.0,0.006233,-1117.0,-4162.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,56.43561643835616,30.77263479145473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142524,0.0,0.0,0.0,491823.0,3.0,3.0,1.0,0.010276,-12081.0,-4447.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,64.27397260273973,23.458682120626744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312978,0.0,0.0,0.0,1066320.0,7.0,4.0,1.0,0.04622,-2797.0,-3931.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,50.0,0.0,-803.0,33.75616438356165,27.747072599531617,2.1123287671232878,0.0,0.0,2252418.4109589043,1.980952028587373e-06,0.06257608960311663,0.0
214617,0.0,1.0,0.0,634482.0,7.0,4.0,1.0,0.007305,-2506.0,-632.0,1.0,1.0,1.0,18.0,3.0,0.0,0.0,1.0,1.0,44.0,0.0,-2093.0,46.8027397260274,25.672978878368536,19.46301369863014,1.0,-473.0,12348931.857534248,3.067543870216986e-05,0.41585201662471466,0.0
268686,1.0,1.0,1.0,180000.0,7.0,4.0,1.0,0.025164,-2278.0,-4828.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,-191.0,39.23287671232877,20.0,8.123287671232877,2.0,-1094.0,1462191.7808219178,4.512937595129376e-05,0.20705307262569833,0.0
398770,0.0,0.0,0.0,257391.0,7.0,4.0,1.0,0.018029,-7029.0,-1362.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-1595.0,48.81917808219178,14.267398353704166,7.443835616438356,0.0,0.0,1915976.293150685,2.89203414899447e-05,0.15247769235086145,0.0
377009,0.0,0.0,0.0,787131.0,1.0,4.0,1.0,0.014464,-3286.0,-3784.0,1.0,1.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-1450.0,41.99452054794521,30.257394914374675,3.3123287671232875,4.0,-122.0,2607236.65479452,4.208103564874573e-06,0.07887526096033402,0.0
391882,0.0,1.0,1.0,265536.0,1.0,4.0,1.0,0.031329,-5022.0,-5547.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-881.0,64.08767123287672,20.58179281478898,15.347945205479451,4.0,-191.0,4075431.9780821917,5.779986595218521e-05,0.23948358413132692,0.0
308149,0.0,0.0,0.0,1391418.0,7.0,4.0,1.0,0.020246,-2214.0,-4124.0,1.0,0.0,1.0,18.0,3.0,0.0,0.0,0.0,0.0,55.0,1.0,-8.0,41.704109589041096,37.776908979841174,3.5123287671232877,1.0,-42.0,4887117.468493151,2.5242800992392564e-06,0.08422020759427144,1.0
303126,0.0,0.0,0.0,675000.0,7.0,4.0,1.0,0.020713,-7834.0,-3992.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-2121.0,57.84109589041096,35.63791874554526,9.504109589041096,0.0,0.0,6415273.97260274,1.4080162354134959e-05,0.16431413414172036,0.0
425753,0.0,1.0,0.0,133528.5,3.0,4.0,1.0,0.031329,-2517.0,-3981.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,63.367123287671234,12.32267441860465,0.0,4.0,-70.0,0.0,0.0,0.0,0.0
382284,0.0,0.0,0.0,814041.0,7.0,1.0,1.0,0.018634,-5124.0,-2279.0,1.0,0.0,0.0,18.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,-1362.0,29.252054794520546,28.09847778813296,1.663013698630137,7.0,-61.0,1353761.3342465754,2.042911473292054e-06,0.05685117542380819,0.0
170181,0.0,0.0,1.0,1928304.0,7.0,1.0,1.0,0.04622,-5314.0,-1611.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,-2726.0,32.013698630136986,24.191949415683396,12.446575342465753,3.0,-295.0,24000781.01917808,6.454674855451087e-06,0.3887890457851947,0.0
376016,0.0,1.0,1.0,533668.5,1.0,1.0,1.0,0.006852,-1504.0,-2739.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,1.0,1.0,42.0,0.0,-806.0,29.156164383561645,19.492603550295858,5.002739726027397,5.0,-109.0,2669804.6054794523,9.374245858669563e-06,0.1715842886675437,0.0
317341,0.0,0.0,0.0,675000.0,1.0,4.0,1.0,0.031329,-5594.0,-1002.0,1.0,1.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0,-331.0,47.87671232876713,25.092004014720644,2.9013698630136986,3.0,-309.0,1958424.6575342466,4.298325722983257e-06,0.06060085836909871,0.0
449522,1.0,0.0,0.0,315000.0,7.0,2.0,1.0,0.030755,-4526.0,-4511.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,-209.0,41.18082191780822,20.0,0.9808219178082191,3.0,-390.0,308958.90410958906,3.1137203739943464e-06,0.02381744394917171,0.0
242252,0.0,0.0,0.0,495000.0,7.0,4.0,5.0,0.030755,-4151.0,-2065.0,1.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,-2223.0,25.923287671232877,18.345563709139427,2.9616438356164383,0.0,0.0,1466013.698630137,5.983118859831189e-06,0.11424645952229973,0.0
306776,0.0,0.0,0.0,675000.0,3.0,1.0,3.0,0.026392,-12366.0,-4360.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1333.0,61.657534246575345,32.65839320705421,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121352,1.0,1.0,1.0,810000.0,4.0,1.0,2.0,0.072508,-636.0,-3543.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,36.02465753424657,20.0,3.9123287671232876,3.0,-572.0,3168986.301369863,4.830035514967021e-06,0.10860141455624003,0.0
262265,0.0,1.0,1.0,667422.0,7.0,1.0,1.0,0.010556,-6019.0,-3990.0,1.0,1.0,0.0,14.0,3.0,1.0,0.0,1.0,1.0,5.0,0.0,-5.0,32.48219178082192,15.465693430656934,0.7095890410958904,1.0,-889.0,473595.33698630135,1.0631789798596545e-06,0.021845479082321186,1.0
280147,0.0,1.0,0.0,443088.0,7.0,4.0,2.0,0.028663,-8333.0,-4238.0,1.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,-2849.0,43.394520547945206,18.435498970230295,11.580821917808219,0.0,0.0,5131323.221917808,2.6136618274040867e-05,0.26687290864322244,0.0
173252,0.0,1.0,1.0,382500.0,7.0,4.0,1.0,0.015221,-502.0,-4515.0,1.0,0.0,1.0,8.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,-2487.0,44.12328767123287,23.415977961432507,1.3424657534246576,5.0,-109.0,513493.15068493155,3.5097143880383203e-06,0.030425333747283456,0.0
319144,0.0,0.0,0.0,808650.0,7.0,4.0,1.0,0.016612,-7319.0,-3571.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,-1091.0,40.345205479452055,30.844490216271886,21.372602739726027,9.0,-9.0,17282955.20547945,2.6429979273760004e-05,0.5297433111503463,0.0
441551,0.0,0.0,0.0,675000.0,1.0,2.0,1.0,0.015221,-3263.0,-2887.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,7.0,0.0,-511.0,28.024657534246575,20.787139689578716,3.3123287671232875,3.0,-122.0,2235821.917808219,4.907153729071537e-06,0.11819337178609834,0.0
455894,0.0,0.0,0.0,473760.0,7.0,4.0,1.0,0.030755,-6505.0,-4593.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-817.0,41.33150684931507,10.664505672609401,11.520547945205479,2.0,-383.0,5457974.794520548,2.4317266010649863e-05,0.2787352512263025,0.0
313120,0.0,1.0,0.0,298512.0,7.0,4.0,2.0,0.014464,-506.0,-2681.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,-1663.0,27.75890410958904,17.288506645817044,3.2958904109589042,0.0,0.0,983862.8383561644,1.1041065052523531e-05,0.11873272799052507,0.0
277517,0.0,0.0,0.0,1507500.0,7.0,1.0,1.0,0.072508,-7809.0,-2860.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,-1387.0,37.8054794520548,36.36561007381676,2.0931506849315067,2.0,-259.0,3155424.6575342463,1.3884913332878984e-06,0.055366330893543,0.0
107539,0.0,1.0,0.0,625536.0,7.0,4.0,1.0,0.04622,-5424.0,-1763.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,34.0,0.0,-844.0,35.16712328767123,19.507156890261015,11.964383561643835,8.0,-268.0,7484152.635616438,1.9126610717278997e-05,0.3402150202555313,0.0
349485,0.0,0.0,1.0,251280.0,7.0,4.0,1.0,0.035792,-4955.0,-3085.0,1.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,-1267.0,29.67945205479452,18.9159891598916,1.8136986301369864,2.0,-41.0,455746.19178082194,7.217839183926243e-06,0.061109572602233916,1.0
309492,1.0,1.0,0.0,270000.0,4.0,1.0,1.0,0.035792,-5937.0,-1527.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,-2542.0,49.31780821917808,20.0,15.183561643835617,2.0,-340.0,4099561.6438356168,5.623541349568747e-05,0.30787178490083883,0.0
368903,0.0,0.0,0.0,979992.0,7.0,4.0,1.0,0.035792,-7827.0,-4438.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-853.0,37.67123287671233,34.048780487804876,2.915068493150685,6.0,-45.0,2856743.802739726,2.97458396920657e-06,0.07738181818181818,0.0
418883,0.0,1.0,1.0,669600.0,1.0,4.0,1.0,0.003069,-129.0,-1868.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,55.0,0.0,-552.0,50.97534246575343,13.627621577067497,6.049315068493151,1.0,-578.0,4050621.3698630137,9.034222025826091e-06,0.11867139632376653,0.0
183879,0.0,0.0,0.0,1762110.0,1.0,4.0,1.0,0.04622,-673.0,-3483.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,-956.0,41.56986301369863,26.25410660408984,0.5808219178082191,4.0,-72.0,1023472.109589041,3.296172871206787e-07,0.013972187438212613,0.0
231003,1.0,0.0,0.0,495000.0,3.0,4.0,1.0,0.0116569999999999,-6983.0,-1925.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,-696.0,61.75342465753425,20.0,0.0,3.0,-241.0,0.0,0.0,0.0,0.0
112132,0.0,0.0,0.0,71955.0,3.0,4.0,1.0,0.009175,-12983.0,-4272.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-490.0,60.441095890410956,10.081967213114755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229875,0.0,0.0,1.0,815733.0,7.0,1.0,1.0,0.0105,-8244.0,-3899.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,1.0,5.0,0.0,-702.0,56.48219178082192,27.717737003058105,1.2657534246575342,3.0,-413.0,1032516.8383561643,1.551676130127792e-06,0.022409778812572757,0.0
362409,0.0,0.0,0.0,284400.0,3.0,1.0,2.0,0.018029,-13688.0,-4052.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,0.0,-953.0,66.32328767123288,17.28192507519825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352286,0.0,1.0,1.0,1170000.0,7.0,4.0,1.0,0.010966,-842.0,-5335.0,1.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0,-3007.0,41.553424657534244,36.36363636363637,2.882191780821918,3.0,-217.0,3372164.3835616442,2.4634117784802716e-06,0.0693611129425727,0.0
370967,0.0,1.0,0.0,1205451.0,7.0,4.0,1.0,0.006207,-664.0,-3717.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-1.0,31.49041095890411,30.15964872776402,2.9616438356164383,1.0,-31.0,3570116.523287671,2.4568761696795957e-06,0.09404906907951975,0.0
109790,1.0,1.0,0.0,270000.0,1.0,1.0,1.0,0.04622,-5989.0,-3610.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,-1661.0,31.813698630136987,20.0,3.627397260273973,3.0,-587.0,979397.2602739726,1.3434804667681381e-05,0.11401997933172581,0.0
208783,0.0,0.0,0.0,254700.0,7.0,4.0,1.0,0.031329,-5204.0,-5203.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-2006.0,62.61917808219178,10.058645814821396,21.96712328767123,1.0,-1244.0,5595026.301369863,8.624704863632208e-05,0.3508050402520126,0.0
167246,0.0,1.0,1.0,526491.0,3.0,4.0,1.0,0.030755,-12152.0,-4315.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.50958904109589,27.652564405577877,0.0,1.0,-1938.0,0.0,0.0,0.0,0.0
378915,0.0,0.0,0.0,123637.5,3.0,4.0,1.0,0.016612,-7666.0,-2681.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,64.01917808219179,14.369769874476987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191242,0.0,0.0,0.0,675000.0,3.0,4.0,1.0,0.026392,-11480.0,-3533.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,55.68493150684932,17.201834862385322,0.0,6.0,-189.0,0.0,0.0,0.0,0.0
415887,0.0,0.0,0.0,701730.0,1.0,4.0,1.0,0.072508,-2292.0,-4407.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,-3161.0,40.35342465753425,10.265288657757884,0.9424657534246575,1.0,-2500.0,661356.493150685,1.3430603699779938e-06,0.02335528549120782,0.0
296959,0.0,1.0,1.0,581611.5,7.0,1.0,1.0,0.031329,-3227.0,-6006.0,1.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-424.0,41.89041095890411,13.375452757942668,6.884931506849315,2.0,-31.0,4004355.3410958904,1.1837681178672215e-05,0.1643557880967953,0.0
241500,1.0,1.0,0.0,135000.0,1.0,4.0,1.0,0.035792,-570.0,-4158.0,1.0,1.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,-432.0,33.24383561643835,20.0,3.3013698630136985,1.0,-1440.0,445684.9315068493,2.445459157787925e-05,0.09930773034448657,0.0
207746,0.0,1.0,1.0,1350000.0,3.0,4.0,1.0,0.0228,-11120.0,-4623.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,2.0,-863.0,64.72328767123288,36.23626041792487,0.0,2.0,-51.0,0.0,0.0,0.0,0.0
313350,0.0,1.0,1.0,50940.0,3.0,4.0,1.0,0.0084739999999999,-5136.0,-4333.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1313.0,61.75342465753425,9.860627177700348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281083,0.0,0.0,0.0,381528.0,7.0,4.0,1.0,0.0088659999999999,-5217.0,-3020.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-390.0,32.035616438356165,12.603537981269511,1.5561643835616439,2.0,-465.0,593720.2849315068,4.0787684876644545e-06,0.04857607115368169,0.0
417981,0.0,0.0,0.0,90000.0,4.0,4.0,1.0,0.00702,-1455.0,-3309.0,1.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,-298.0,54.21369863013699,10.111223458038422,3.884931506849315,1.0,-558.0,349643.83561643836,4.316590563165905e-05,0.07165959167172023,0.0
370476,1.0,0.0,1.0,900000.0,1.0,1.0,1.0,0.0196889999999999,-6748.0,-2514.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-470.0,51.95068493150685,20.0,8.093150684931507,3.0,-484.0,7283835.616438356,8.992389649923897e-06,0.15578525471996624,0.0
319855,0.0,0.0,1.0,1133748.0,7.0,4.0,1.0,0.008625,-10513.0,-68.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-783.0,45.30684931506849,34.06950642325896,7.027397260273973,4.0,-535.0,7967297.589041096,6.198376764743111e-06,0.15510673036221806,0.0
257726,0.0,0.0,1.0,234576.0,3.0,4.0,1.0,0.018029,-3814.0,-3183.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,1.0,-589.0,55.893150684931506,9.469209809264305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370168,0.0,0.0,1.0,1200744.0,1.0,4.0,1.0,0.011703,-8481.0,-4033.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,56.136986301369866,34.07380921976759,14.326027397260274,3.0,-730.0,17201891.441095892,1.1930958969822272e-05,0.25519765739385064,0.0
438895,0.0,0.0,0.0,1076247.0,3.0,4.0,1.0,0.01885,-5208.0,-2394.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,64.96438356164384,25.14096499526963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418022,0.0,1.0,1.0,900000.0,7.0,4.0,1.0,0.022625,-7520.0,-3939.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,42.0,0.0,-1285.0,40.90684931506849,34.03096818104475,7.126027397260274,8.0,-206.0,6413424.657534246,7.917808219178082e-06,0.17420132610006028,0.0
